solicitud_id,fecha_solicitud,edad,sector,antiguedad_laboral_anios,antiguedad_empresa_anios,ingreso_mensual,deuda_actual,num_creditos_previos,buro_score,monto_solicitado,plazo_meses,tasa_interes,default_90d
CR-104446,2024-05-08,43,Construcción,22,9.5,4056.16,782.05,2,653.0,24031.84,12,0.1749,0
CR-104621,2024-04-22,38,Servicios,20,5.2,2869.6,5717.56,1,499.0,8636.73,6,0.2606,0
CR-100501,2024-11-10,48,Comercio,25,4.8,2366.95,5832.88,4,377.0,11285.57,12,0.2609,1
CR-104724,2024-04-04,41,Servicios,19,12.3,3348.97,1126.2,2,559.0,5336.5,48,0.2216,0
CR-104007,2025-03-10,43,Manufactura,20,4.4,3141.17,0.0,0,644.0,23700.58,12,0.1958,0
CR-103159,2025-05-21,30,Comercio,7,16.4,,7416.61,1,430.0,6155.94,18,0.2382,0
CR-104732,2024-02-27,63,Manufactura,44,3.5,2949.19,0.0,0,671.0,14062.07,18,0.1914,0
CR-102670,2024-10-23,46,Agro,25,6.8,2588.32,9692.85,1,300.0,20258.03,18,0.2736,1
CR-101921,2023-11-21,49,Agro,31,2.9,,0.0,0,704.0,25474.82,36,0.1515,0
CR-103908,2023-05-04,27,Construcción,8,12.3,4009.44,5887.78,2,588.0,14891.31,24,0.2095,0
CR-103523,2025-03-20,21,Construcción,0,8.6,5164.43,579.26,1,581.0,14580.96,12,0.1896,0
CR-101437,2024-01-30,18,Comercio,0,15.7,2409.23,5378.52,3,444.0,12934.99,6,0.2183,0
CR-104127,2024-02-02,35,Construcción,13,13.4,5296.87,18903.03,1,358.0,36420.14,12,0.2945,0
CR-102520,2025-05-24,36,Manufactura,13,3.7,7102.0,1.77,1,695.0,10851.51,24,0.18,0
CR-105999,2025-01-24,23,Construcción,5,2.0,3329.84,0.0,0,610.0,8804.43,48,0.1841,0
CR-100367,2023-03-29,29,Comercio,9,16.2,2167.49,0.0,0,740.0,12677.08,18,0.1439,0
CR-103480,2023-02-15,33,Comercio,11,12.3,1955.08,0.0,0,522.0,14860.06,6,0.2038,0
CR-103522,2025-03-05,35,Manufactura,15,2.2,1952.32,6943.77,2,300.0,9215.6,6,0.2763,1
CR-104980,2023-03-28,44,Tecnología,26,5.2,2170.68,2295.92,2,528.0,16488.47,12,0.2307,0
CR-102560,2024-08-02,42,Comercio,21,6.9,,3048.37,4,675.0,32079.58,6,0.1796,0
CR-104429,2024-09-28,22,Servicios,3,5.7,,7162.86,1,456.0,22710.51,12,0.2442,0
CR-100566,2024-05-18,36,Servicios,18,9.5,1198.22,3906.07,1,329.0,4672.69,18,0.2786,1
CR-105857,2025-06-09,38,Comercio,16,1.2,,1505.02,2,644.0,17109.07,12,0.1682,0
CR-102796,2024-02-27,44,Manufactura,25,9.0,2625.56,4949.28,1,545.0,5898.2,36,0.2107,0
CR-105137,2023-12-23,43,Comercio,20,4.3,4314.26,0.0,0,629.0,19273.92,6,0.1732,0
CR-105870,2025-02-05,40,Tecnología,17,11.2,2921.62,0.0,0,693.0,9093.2,18,0.189,0
CR-104089,2023-06-08,46,Manufactura,23,2.5,12815.18,6869.72,1,786.0,49893.55,36,0.1561,0
CR-100507,2025-03-13,43,Comercio,22,13.0,1655.45,4093.53,3,402.0,5954.14,36,0.2353,1
CR-102839,2024-07-15,39,Tecnología,19,9.9,2653.49,7365.83,1,397.0,17278.58,6,0.2544,0
CR-104359,2024-10-25,60,Agro,36,12.6,6592.99,4621.26,1,672.0,52470.98,12,0.1708,0
CR-104230,2024-09-20,51,Manufactura,30,2.3,3814.26,0.0,0,648.0,30305.53,24,0.1736,0
CR-100098,2025-02-23,42,Construcción,19,6.8,7985.55,30861.37,1,345.0,53006.81,6,0.2585,1
CR-103359,2025-01-30,40,Manufactura,16,8.8,3615.61,8508.15,2,328.0,13358.21,18,0.2973,1
CR-103650,2024-03-21,54,Comercio,34,9.8,4685.08,0.0,0,638.0,24668.51,36,0.1775,0
CR-104319,2024-12-19,71,Tecnología,48,30.6,4727.42,2595.36,1,657.0,16492.03,24,0.1811,0
CR-100667,2023-11-17,43,Servicios,24,2.5,5225.4,10954.09,4,480.0,23500.75,24,0.2362,0
CR-100858,2023-11-25,18,Comercio,0,13.6,1334.7,2279.49,3,504.0,5544.44,48,0.2148,0
CR-101729,2025-03-03,38,Agro,17,12.8,948.61,3380.93,4,300.0,6486.57,12,0.3046,1
CR-105996,2024-09-30,40,Agro,22,7.2,9706.22,22373.45,1,443.0,36943.59,48,0.2607,0
CR-103001,2024-12-21,46,Manufactura,27,6.9,1389.78,853.81,3,587.0,9742.93,18,0.1964,0
CR-102529,2025-04-17,32,Comercio,13,6.1,1553.11,2082.28,3,566.0,4338.91,12,0.2041,0
CR-105353,2023-02-06,29,Manufactura,9,9.2,3282.8,0.0,0,765.0,14490.08,36,0.1294,0
CR-100299,2025-02-23,42,Comercio,24,6.0,1079.5,0.0,0,733.0,1838.73,6,0.145,0
CR-104168,2025-06-12,37,Construcción,16,3.0,3226.79,0.0,0,643.0,6851.72,36,0.1791,0
CR-101909,2023-07-21,43,Manufactura,25,6.9,2316.31,2469.45,1,560.0,5694.29,36,0.2065,0
CR-102379,2023-01-14,37,Comercio,17,9.1,4011.65,892.16,3,641.0,8362.45,48,0.1639,0
CR-101882,2025-02-27,33,Comercio,14,5.3,2201.85,1085.01,1,657.0,12607.15,6,0.1843,0
CR-102487,2023-04-01,47,Servicios,29,11.2,2286.29,426.89,2,645.0,6924.53,18,0.1877,0
CR-105741,2023-09-13,50,Comercio,27,2.0,1446.21,0.0,0,618.0,11512.08,36,0.1928,0
CR-102968,2023-04-03,60,Manufactura,40,10.9,13087.41,7065.77,1,667.0,91599.9,18,0.168,0
CR-101748,2023-07-20,33,Comercio,15,7.1,3654.16,12442.06,3,366.0,9762.15,6,0.2743,0
CR-104686,2024-06-02,24,Comercio,4,4.7,2605.73,7799.44,2,383.0,11871.69,12,0.2519,0
CR-105802,2024-11-02,46,Manufactura,25,27.8,12157.49,24839.67,2,674.0,23189.83,24,0.1844,0
CR-105929,2024-06-28,40,Manufactura,20,4.3,3529.82,0.0,0,579.0,11075.95,36,0.1865,0
CR-101131,2023-06-17,35,Servicios,16,15.7,5318.7,20219.62,2,341.0,37656.0,18,0.27,1
CR-105132,2024-08-17,38,Comercio,17,3.5,4315.4,4574.01,2,601.0,33711.32,12,0.19,0
CR-103118,2024-06-19,29,Comercio,11,1.6,15307.4,0.0,0,806.0,73272.96,12,0.1421,0
CR-102406,2024-01-24,41,Servicios,20,9.7,2244.54,4141.81,1,438.0,15631.16,48,0.255,0
CR-100556,2024-09-09,30,Agro,10,12.4,5436.87,552.51,1,751.0,23260.83,24,0.1593,0
CR-101554,2023-09-29,23,Construcción,1,4.1,7798.59,12999.24,2,569.0,15523.02,24,0.2095,0
CR-102768,2024-09-08,47,Tecnología,23,8.5,1988.38,4973.31,1,444.0,5107.8,36,0.2637,0
CR-102385,2024-12-10,31,Agro,10,1.9,13444.36,14107.46,2,670.0,63911.14,12,0.1728,0
CR-103786,2023-04-13,34,Tecnología,10,7.0,1297.66,2020.11,3,483.0,8884.2,18,0.1999,0
CR-104897,2024-05-28,52,Servicios,31,2.9,3236.88,0.0,0,678.0,23802.32,24,0.172,0
CR-101953,2024-06-22,31,Servicios,13,6.2,1421.38,5015.74,5,309.0,6616.32,12,0.3004,1
CR-101144,2023-12-26,38,Tecnología,18,17.2,4519.02,5985.21,1,600.0,31240.4,24,0.181,0
CR-100538,2023-07-05,18,Manufactura,0,2.6,3994.87,0.0,0,676.0,10829.69,18,0.1726,0
CR-103871,2023-12-28,27,Tecnología,8,7.7,1769.33,0.0,0,661.0,11483.17,24,0.1621,0
CR-101394,2024-12-07,18,Comercio,0,0.8,2403.63,0.0,0,646.0,6106.5,18,0.1903,0
CR-104661,2024-03-27,34,Servicios,15,5.7,3875.66,0.0,0,671.0,29256.8,12,0.1803,0
CR-101247,2023-04-26,18,Construcción,0,3.0,3441.64,2729.99,1,557.0,24460.25,48,0.2103,0
CR-102418,2023-03-14,45,Servicios,27,10.0,2158.04,3548.83,4,497.0,10392.17,6,0.2411,0
CR-105847,2024-05-16,54,Servicios,32,4.4,2186.88,8706.7,1,300.0,16089.85,24,0.2891,1
CR-105655,2023-06-02,36,Servicios,13,1.3,9770.2,0.0,0,726.0,39712.44,36,0.1838,0
CR-105851,2023-08-16,50,Agro,31,5.1,6209.43,17636.89,2,429.0,25387.45,18,0.2537,1
CR-105500,2025-06-03,33,Agro,12,6.7,3379.4,0.0,0,675.0,6569.28,24,0.184,0
CR-102372,2025-04-15,37,Servicios,19,22.1,2971.01,122.32,1,660.0,22599.14,6,0.172,0
CR-102045,2025-06-09,27,Servicios,8,5.1,3697.21,13820.2,2,317.0,29046.35,36,0.2768,1
CR-104164,2024-05-08,36,Tecnología,17,8.6,2662.04,9030.65,2,390.0,10114.31,12,0.2654,1
CR-101745,2023-05-12,29,Servicios,11,7.9,3496.98,331.71,1,693.0,9996.45,6,0.1637,0
CR-102037,2025-04-02,49,Comercio,26,11.5,996.67,0.0,0,690.0,7657.08,36,0.1626,0
CR-101064,2023-06-29,31,Servicios,7,9.5,6758.86,0.0,0,738.0,22294.79,6,0.1521,0
CR-103727,2024-05-16,45,Agro,22,8.8,3982.99,0.0,0,664.0,7970.29,6,0.1715,0
CR-101230,2024-10-12,32,Construcción,8,4.2,5739.79,20537.83,1,300.0,39084.52,24,0.2641,1
CR-100976,2024-11-17,50,Servicios,28,4.3,2942.11,6936.14,3,399.0,21758.85,12,0.2711,0
CR-101240,2024-05-27,52,Servicios,29,10.5,6599.91,18270.37,1,474.0,41424.22,18,0.2323,0
CR-103754,2024-01-27,35,Tecnología,16,13.5,6055.28,6114.58,2,662.0,36609.45,24,0.1734,0
CR-105690,2023-01-26,58,Tecnología,39,4.0,3869.78,6104.51,1,523.0,23686.42,24,0.1892,0
CR-101662,2023-07-21,37,Servicios,15,7.2,4293.76,6529.88,2,505.0,10004.42,12,0.2224,0
CR-100850,2024-03-18,34,Construcción,14,3.0,10271.52,25161.86,1,601.0,78206.77,12,0.1917,0
CR-103660,2024-02-26,38,Servicios,16,5.8,3328.15,12630.44,2,300.0,16188.0,24,0.2682,1
CR-101023,2023-07-21,45,Comercio,23,22.2,14098.34,7678.27,1,836.0,83428.52,18,0.1415,0
CR-100524,2024-02-06,53,Manufactura,35,6.1,3005.33,0.0,0,665.0,24010.4,18,0.1917,0
CR-104921,2024-11-25,47,Manufactura,27,5.5,3851.25,3751.58,1,641.0,27933.32,24,0.1547,0
CR-102459,2023-07-21,18,Manufactura,0,2.0,2249.77,6886.78,2,387.0,12929.42,24,0.2401,0
CR-103039,2023-01-02,37,Servicios,18,0.8,6647.19,1211.36,2,608.0,18763.43,18,0.1789,0
CR-102025,2024-10-04,22,Comercio,0,8.3,3782.44,8875.18,2,416.0,23301.21,24,0.2342,0
CR-104847,2023-07-05,45,Tecnología,23,6.8,2352.92,743.38,1,619.0,9605.88,12,0.1966,0
CR-105673,2025-02-17,35,Agro,14,13.6,6318.35,4752.83,2,534.0,33560.0,48,0.2023,0
CR-104187,2023-08-15,34,Agro,12,6.2,4570.28,922.54,2,684.0,32416.32,48,0.177,0
CR-104381,2024-08-14,41,Comercio,19,4.1,1297.47,979.1,2,449.0,3171.97,18,0.2404,0
CR-104097,2024-01-03,47,Servicios,23,11.1,2897.01,5548.9,1,469.0,14900.49,18,0.2262,0
CR-102890,2023-09-18,29,Comercio,11,5.8,3125.07,11270.0,4,389.0,22913.16,36,0.2665,1
CR-101238,2024-08-11,45,Servicios,23,7.1,2847.32,11249.48,1,308.0,4273.94,18,0.2771,1
CR-103244,2023-04-05,43,Manufactura,25,22.2,7542.85,14014.3,5,575.0,38402.09,18,0.2045,0
CR-100005,2024-05-23,24,Manufactura,4,1.2,1908.92,5066.02,3,354.0,10691.21,48,0.2552,1
CR-100705,2024-12-13,27,Tecnología,6,1.1,4868.82,13311.49,1,318.0,28490.84,12,0.2624,1
CR-101297,2023-02-06,31,Servicios,9,13.4,3803.36,0.0,0,698.0,27700.41,12,0.1576,0
CR-101751,2023-01-05,31,Manufactura,7,3.0,5321.18,18931.74,1,400.0,12977.97,6,0.2668,0
CR-102262,2023-07-02,40,Servicios,22,9.5,3544.87,0.0,0,649.0,10330.04,12,0.1726,0
CR-105919,2024-12-02,35,Servicios,12,1.5,5363.41,15587.74,3,477.0,17504.15,24,0.2129,0
CR-101684,2024-04-08,31,Manufactura,8,12.0,8525.88,6525.38,4,652.0,49826.85,6,0.1954,0
CR-103388,2024-03-12,21,Tecnología,1,6.2,3666.56,0.0,0,535.0,13970.03,18,0.2053,0
CR-105112,2024-01-04,38,Agro,19,14.0,3161.67,0.0,0,691.0,15210.02,36,0.1629,0
CR-100544,2025-05-25,35,Comercio,15,5.2,14998.61,48620.69,1,578.0,88351.07,18,0.2158,0
CR-105648,2025-02-24,20,Construcción,0,19.4,4245.88,9442.78,2,486.0,22266.38,12,0.2339,0
CR-100616,2024-12-05,46,Servicios,25,3.1,5061.91,0.0,0,579.0,12155.11,6,0.2059,0
CR-100575,2024-04-29,22,Manufactura,4,23.6,6691.52,0.0,0,751.0,44834.76,12,0.1446,0
CR-101620,2024-05-28,44,Comercio,26,1.2,3043.06,1408.77,1,560.0,10217.7,18,0.1745,0
CR-104251,2023-04-08,33,Tecnología,12,14.0,2729.6,737.49,2,647.0,18896.17,24,0.1811,0
CR-100548,2023-04-20,46,Construcción,24,14.1,3556.57,13166.84,2,300.0,26358.21,18,0.2932,1
CR-100639,2023-01-07,44,Comercio,23,7.8,2803.06,10301.18,1,315.0,9971.77,12,0.2468,0
CR-105827,2025-02-07,66,Tecnología,48,7.4,1614.86,1160.47,3,483.0,4414.17,6,0.2297,0
CR-105776,2023-12-16,39,Construcción,21,6.7,,0.0,0,621.0,25029.4,18,0.2337,0
CR-103192,2025-04-08,39,Servicios,16,4.7,9497.58,32059.39,1,360.0,41926.06,12,0.2623,1
CR-102408,2024-01-10,18,Servicios,0,11.8,1711.83,0.0,0,648.0,6571.76,24,0.1962,0
CR-102440,2023-07-09,39,Tecnología,20,16.4,2986.64,9909.76,2,401.0,6598.52,12,0.262,0
CR-104718,2024-05-12,41,Manufactura,21,5.9,2721.99,0.0,0,610.0,5687.31,18,0.2078,0
CR-101652,2023-07-02,44,Comercio,20,21.1,2290.15,4669.7,3,504.0,3687.17,24,0.2113,0
CR-103867,2024-11-05,56,Construcción,32,2.7,7609.1,25109.82,3,398.0,22771.28,36,0.263,0
CR-104965,2025-02-08,39,Comercio,15,16.8,4303.08,8258.07,1,496.0,10393.29,24,0.2242,1
CR-104088,2024-10-11,33,Tecnología,13,16.3,2391.59,3383.66,2,530.0,18080.81,6,0.2295,0
CR-100513,2023-03-26,37,Tecnología,18,10.2,2669.36,0.0,0,611.0,13241.96,12,0.2009,0
CR-104807,2024-10-22,31,Servicios,8,2.9,5267.52,3118.29,3,556.0,36095.57,24,0.2182,0
CR-101621,2024-10-09,39,Comercio,18,4.8,2189.43,6738.32,1,461.0,16336.58,12,0.2235,1
CR-102150,2023-07-23,37,Servicios,18,1.2,4247.68,4787.9,2,561.0,8707.84,12,0.1845,0
CR-100987,2023-05-09,42,Manufactura,19,4.9,,30176.44,1,583.0,55247.79,12,0.1946,0
CR-100432,2025-05-16,37,Servicios,19,0.9,5528.19,0.0,0,753.0,25481.01,18,0.1515,0
CR-103060,2023-11-25,51,Servicios,33,3.2,2887.08,3807.7,2,552.0,5428.72,12,0.1982,0
CR-100588,2024-08-09,41,Construcción,22,5.0,4697.28,7429.41,2,517.0,14975.2,18,0.204,0
CR-104715,2024-11-14,56,Comercio,37,6.1,4405.3,6087.76,1,522.0,29074.92,6,0.2407,0
CR-102185,2023-11-25,38,Tecnología,16,1.3,4162.23,0.0,0,619.0,8360.98,24,0.155,0
CR-101287,2023-09-22,38,Servicios,15,10.1,3655.96,4315.2,2,572.0,18931.15,48,0.211,0
CR-104049,2023-05-14,39,Comercio,19,1.6,3289.14,0.0,0,614.0,7649.75,18,0.187,0
CR-100847,2023-03-13,47,Manufactura,25,5.9,3241.58,243.28,2,644.0,11014.4,18,0.1928,0
CR-101626,2024-01-04,18,Servicios,0,2.7,2661.39,8348.15,2,333.0,9023.1,6,0.2824,1
CR-101236,2024-06-11,38,Construcción,14,8.6,3508.51,4428.13,1,448.0,19773.69,12,0.245,0
CR-100062,2023-09-15,40,Manufactura,19,1.2,1475.88,4780.44,2,344.0,4895.66,12,0.2851,0
CR-105748,2023-10-21,30,Manufactura,6,2.5,4171.92,12583.48,2,365.0,7897.0,12,0.2794,1
CR-101840,2025-01-23,32,Manufactura,14,3.0,3984.54,8751.27,1,464.0,14398.43,12,0.2418,0
CR-102451,2024-01-24,34,Comercio,14,22.9,2168.18,8120.72,2,314.0,11999.72,6,0.2451,1
CR-102347,2025-01-29,30,Comercio,9,13.7,2936.52,4446.81,2,529.0,7625.23,6,0.2036,0
CR-102728,2025-06-08,58,Comercio,40,5.6,2930.5,6393.47,2,445.0,16881.94,6,0.2282,0
CR-100108,2024-08-25,47,Comercio,23,11.7,1930.5,0.0,0,,9718.13,12,0.2052,0
CR-100517,2024-01-10,30,Manufactura,9,10.7,3108.37,0.0,0,612.0,14003.26,48,0.1733,0
CR-100684,2024-08-19,33,Agro,15,20.1,1699.79,2963.4,1,525.0,10992.2,12,0.2041,0
CR-102328,2024-08-25,40,Servicios,21,9.8,4122.3,6175.44,1,534.0,19495.35,24,0.1774,0
CR-105936,2024-05-04,26,Manufactura,3,4.0,1274.07,66.92,1,535.0,2151.17,18,0.2148,0
CR-102019,2023-06-02,43,Construcción,20,8.6,6789.23,18318.23,2,519.0,40380.83,12,0.2189,0
CR-102514,2024-01-04,39,Comercio,20,8.2,1215.15,3488.31,1,411.0,8415.97,24,0.2458,1
CR-102139,2023-06-06,52,Manufactura,29,6.9,8504.62,5054.33,3,702.0,61646.16,18,0.18,0
CR-102823,2024-02-10,27,Servicios,7,11.5,1885.52,6516.03,1,300.0,2874.34,24,0.2946,1
CR-100045,2023-10-27,40,Construcción,19,1.2,2621.89,5109.26,3,472.0,5122.63,48,0.2017,0
CR-102265,2025-04-09,47,Servicios,25,6.3,3840.7,6317.71,2,541.0,29931.51,36,0.218,0
CR-104009,2023-01-28,51,Servicios,33,4.6,3240.62,0.0,0,650.0,19278.04,18,0.1829,0
CR-104278,2024-03-06,34,Servicios,12,8.3,5845.53,13405.89,2,492.0,11077.35,6,0.206,0
CR-102781,2024-09-25,31,Manufactura,7,6.6,2704.46,0.0,0,655.0,12829.86,18,0.18,0
CR-104541,2025-04-28,41,Tecnología,18,11.4,2282.84,7380.15,2,397.0,3974.62,24,0.2549,0
CR-104172,2025-03-17,39,Servicios,18,5.7,4032.37,3598.21,3,616.0,25252.33,6,0.2091,0
CR-101714,2024-02-23,27,Comercio,6,9.2,3771.55,4442.36,2,588.0,8090.78,12,0.2033,0
CR-104682,2024-12-01,31,Manufactura,10,11.2,1771.33,1098.22,3,608.0,9524.57,6,0.2328,0
CR-101584,2023-04-05,37,Manufactura,13,13.4,1900.78,4330.0,1,355.0,4170.0,18,0.2478,0
CR-102174,2024-06-26,42,Comercio,19,1.6,5612.63,11924.76,4,452.0,36869.03,12,0.2429,1
CR-105662,2023-12-07,35,Comercio,17,3.4,8926.57,22397.17,1,517.0,19959.31,18,0.2399,0
CR-105294,2025-04-23,39,Agro,20,7.5,6609.65,8000.45,3,547.0,20664.25,24,0.2077,0
CR-101508,2025-02-03,60,Servicios,39,4.6,1409.6,3648.99,1,424.0,5133.3,18,0.2453,0
CR-104282,2023-04-09,47,Manufactura,28,12.0,6526.06,0.0,0,807.0,25945.74,48,0.1306,0
CR-104425,2024-05-16,46,Manufactura,28,6.9,3179.42,8634.59,2,427.0,23795.76,12,0.2397,1
CR-101549,2023-10-07,42,Comercio,20,7.8,2360.69,1857.6,2,507.0,6363.73,24,0.2537,0
CR-103869,2023-11-23,44,Servicios,20,16.4,3660.04,3146.64,1,653.0,5716.68,24,0.1804,0
CR-100348,2023-07-05,21,Servicios,0,5.9,4866.36,18805.87,1,300.0,29954.14,18,0.3163,1
CR-104133,2024-05-24,37,Comercio,13,9.9,3516.35,5392.73,5,483.0,11249.28,24,0.212,0
CR-101377,2024-01-07,40,Manufactura,16,10.4,2540.9,9435.9,1,,11224.59,18,0.2751,1
CR-104917,2024-01-07,37,Construcción,13,3.7,4683.11,4718.95,2,580.0,16109.32,12,0.1961,0
CR-100701,2023-03-24,35,Servicios,17,4.9,3634.56,10371.81,1,352.0,10461.08,48,0.2442,1
CR-103003,2025-05-24,21,Comercio,3,10.7,5886.01,0.0,0,653.0,45852.09,24,0.1701,0
CR-102911,2023-03-18,59,Manufactura,35,7.6,2875.05,4081.38,4,559.0,10976.17,12,0.1975,0
CR-101971,2024-02-24,35,Manufactura,14,13.7,2313.56,0.0,0,628.0,3821.67,24,0.1877,0
CR-100686,2023-12-02,47,Servicios,26,22.3,2686.85,0.0,0,745.0,9780.58,24,0.1415,0
CR-102746,2023-07-10,50,Comercio,26,15.2,4079.11,12789.97,1,430.0,7672.09,18,0.2336,1
CR-102987,2025-01-06,55,Agro,33,4.9,2219.11,6862.28,4,414.0,4931.33,18,0.2285,1
CR-105487,2023-12-25,30,Comercio,7,3.3,5301.1,15652.77,2,396.0,28702.75,18,0.2756,1
CR-103964,2024-08-17,35,Comercio,12,4.2,3280.42,7060.46,3,475.0,15419.62,12,0.2367,1
CR-104117,2024-12-12,49,Servicios,27,12.7,,2890.07,2,551.0,15778.22,12,0.1938,0
CR-102390,2023-04-13,18,Tecnología,0,1.3,4069.17,7588.41,3,563.0,6907.67,12,0.2086,0
CR-100643,2025-01-15,40,Servicios,21,7.9,8499.61,29200.71,1,367.0,26125.9,18,0.2883,0
CR-104145,2023-03-19,18,Tecnología,0,2.0,3993.79,5638.09,1,584.0,25445.73,24,0.2114,0
CR-103105,2023-05-10,38,Agro,15,4.7,4192.75,0.0,0,621.0,18999.78,12,0.1896,0
CR-102800,2024-09-23,35,Manufactura,11,4.9,,0.0,0,687.0,12792.98,12,0.2045,0
CR-102112,2023-01-18,48,Servicios,28,6.3,3631.86,2425.66,2,633.0,25778.03,24,0.1663,0
CR-101019,2025-05-12,45,Servicios,24,6.3,6386.64,0.0,0,684.0,27549.02,12,0.1899,0
CR-105993,2024-12-03,35,Comercio,11,7.9,3060.84,0.0,0,716.0,10193.84,18,0.1703,0
CR-101578,2023-11-04,18,Comercio,0,5.1,4791.32,6186.72,3,545.0,17424.35,12,0.226,0
CR-104819,2025-03-01,23,Comercio,0,6.5,7237.96,0.0,0,684.0,21046.53,12,0.1729,0
CR-105892,2024-05-18,60,Servicios,42,1.8,2593.33,6366.53,1,400.0,10514.89,12,0.2699,1
CR-104143,2023-03-24,34,Tecnología,11,4.3,3099.21,10035.54,3,392.0,7088.9,6,0.2397,0
CR-105072,2023-04-29,59,Manufactura,39,9.5,,6521.74,1,391.0,16626.74,36,0.2593,1
CR-102161,2023-05-14,28,Tecnología,10,5.8,4132.77,5114.23,5,521.0,24725.21,18,0.2228,0
CR-100054,2025-05-25,33,Servicios,12,10.1,2104.38,8410.95,1,300.0,14766.07,18,0.2857,1
CR-101132,2023-02-18,30,Manufactura,8,7.4,2402.2,9278.09,1,300.0,4002.51,6,0.2818,0
CR-100094,2025-02-08,19,Manufactura,0,7.5,,3669.55,2,529.0,10236.28,12,0.2046,0
CR-105033,2023-11-19,37,Manufactura,18,10.6,2661.27,2964.1,3,430.0,16223.7,12,0.2347,0
CR-102981,2023-07-28,55,Comercio,37,12.8,3840.46,0.0,0,644.0,13307.73,6,0.1673,0
CR-103017,2023-01-14,50,Manufactura,32,21.1,4882.48,13691.82,1,431.0,22536.34,48,0.2748,0
CR-102416,2024-02-10,30,Manufactura,8,4.1,3108.77,0.0,0,599.0,18935.9,48,0.197,0
CR-104553,2025-02-23,42,Comercio,19,4.0,7138.52,0.0,0,787.0,31086.29,24,0.1449,0
CR-104017,2023-09-23,49,Agro,25,4.0,2891.6,11415.98,1,300.0,7952.24,12,0.2655,1
CR-103484,2023-08-13,48,Agro,28,9.6,3564.46,0.0,0,624.0,21781.89,24,0.1909,0
CR-102949,2024-05-14,51,Servicios,28,5.8,11906.13,19947.43,3,686.0,77325.96,18,0.1587,0
CR-103988,2023-03-23,51,Comercio,31,5.2,2087.05,7307.24,2,300.0,6642.72,36,0.2849,0
CR-105185,2024-08-10,41,Manufactura,21,2.4,,0.0,0,692.0,13983.62,36,0.1487,0
CR-104881,2023-01-02,41,Servicios,21,7.6,2195.73,8133.72,2,300.0,6579.49,12,0.2871,1
CR-101520,2024-04-22,24,Comercio,2,6.9,3188.94,0.0,0,630.0,20828.71,48,0.1973,0
CR-105964,2024-02-11,59,Agro,39,6.2,2081.88,0.0,0,522.0,3950.93,36,0.2227,0
CR-104171,2023-01-05,45,Comercio,26,6.5,8908.32,13079.96,2,551.0,22504.14,18,0.1867,0
CR-105962,2024-09-10,56,Manufactura,34,4.3,4324.65,705.5,3,602.0,9978.68,12,0.2169,0
CR-102776,2025-01-21,44,Servicios,22,9.1,3473.53,5094.21,1,561.0,27298.78,6,0.221,0
CR-104222,2025-05-19,74,Servicios,53,3.5,6670.29,0.0,0,,48501.01,48,0.1946,0
CR-103737,2025-01-31,55,Manufactura,35,7.2,,39019.24,2,631.0,71394.15,18,0.1699,0
CR-105411,2024-04-14,52,Agro,32,6.6,8452.43,9068.67,2,599.0,43414.56,18,0.1994,0
CR-100349,2024-03-15,54,Comercio,32,10.4,1369.61,3174.21,4,498.0,3817.97,24,0.1959,0
CR-101831,2023-03-28,39,Servicios,20,0.7,2786.69,0.0,0,607.0,16260.43,12,0.216,0
CR-103883,2023-03-03,52,Agro,28,6.2,2541.39,2109.79,3,631.0,19062.75,24,0.1527,0
CR-102752,2025-05-13,20,Construcción,0,15.4,2671.24,5615.7,1,451.0,7683.04,24,0.2665,0
CR-100244,2023-08-08,61,Manufactura,42,3.5,2978.37,2515.62,2,472.0,8282.74,24,0.2395,0
CR-100959,2023-11-03,42,Servicios,24,14.8,3798.38,0.0,0,628.0,23547.29,12,0.2016,0
CR-100434,2024-08-09,48,Servicios,24,2.7,,6494.77,1,424.0,4896.34,6,0.2276,1
CR-104341,2025-05-06,50,Manufactura,29,19.5,3106.88,0.0,0,707.0,7199.88,18,0.1423,0
CR-101560,2023-08-19,34,Servicios,15,1.4,5029.77,5428.12,3,524.0,13496.32,36,0.2155,0
CR-104044,2023-11-15,27,Comercio,6,7.6,2208.77,3518.35,4,425.0,7727.85,48,0.2407,0
CR-101550,2024-05-20,21,Tecnología,0,15.7,2137.31,5870.49,3,329.0,8800.7,24,0.2498,0
CR-103231,2025-03-22,55,Servicios,35,6.4,2588.48,5438.05,2,416.0,12983.1,36,0.2715,0
CR-102142,2024-08-02,68,Manufactura,44,9.6,13787.48,23001.86,1,617.0,76704.37,18,0.2057,0
CR-103448,2024-10-08,32,Servicios,10,3.9,3992.81,14044.57,1,334.0,16776.32,6,0.2791,0
CR-101352,2023-03-16,24,Manufactura,0,20.5,7375.94,23538.75,1,425.0,42607.68,24,0.2375,1
CR-100711,2023-03-14,46,Tecnología,22,11.9,1955.14,1865.9,1,491.0,2988.5,24,0.2328,0
CR-102133,2024-01-06,42,Comercio,19,3.7,2146.49,1007.64,2,546.0,5647.12,36,0.2364,0
CR-102336,2023-11-05,68,Construcción,45,4.8,5273.85,0.0,0,750.0,37126.43,18,0.1613,0
CR-100495,2024-06-02,48,Manufactura,28,4.7,1782.93,0.0,0,640.0,11622.57,12,0.1743,0
CR-100600,2023-12-13,44,Comercio,26,5.0,3306.63,11292.88,3,358.0,24237.69,24,0.2825,1
